Frame,Visibility,X,Y,Time
2039,0,0,0,00:01:07.966666666666669
2040,0,0,0,00:01:08.0
2041,0,0,0,00:01:08.033333333333331
2042,0,0,0,00:01:08.066666666666663
2043,0,0,0,00:01:08.099999999999994
2044,0,0,0,00:01:08.133333333333326
2045,0,0,0,00:01:08.166666666666671
2046,0,0,0,00:01:08.200000000000003
2047,0,0,0,00:01:08.233333333333334
2048,0,0,0,00:01:08.266666666666666
2049,0,0,0,00:01:08.299999999999997
2050,0,0,0,00:01:08.333333333333329
2051,0,0,0,00:01:08.36666666666666
2052,0,0,0,00:01:08.400000000000006
2053,0,0,0,00:01:08.433333333333337
2054,0,0,0,00:01:08.466666666666669
2055,0,0,0,00:01:08.5
2056,0,0,0,00:01:08.533333333333331
2057,0,0,0,00:01:08.566666666666663
2058,1,638,417,00:01:08.599999999999994
2059,1,640,416,00:01:08.633333333333326
2060,1,638,417,00:01:08.666666666666671
2061,1,640,420,00:01:08.700000000000003
2062,1,638,421,00:01:08.733333333333334
2063,1,638,423,00:01:08.766666666666666
2064,1,637,427,00:01:08.799999999999997
2065,1,637,432,00:01:08.833333333333329
2066,1,637,435,00:01:08.86666666666666
2067,0,0,0,00:01:08.900000000000006
2068,0,0,0,00:01:08.933333333333337
2069,0,0,0,00:01:08.966666666666669
2070,1,646,350,00:01:09.0
2071,1,647,331,00:01:09.033333333333331
2072,1,650,316,00:01:09.066666666666663
2073,1,651,298,00:01:09.099999999999994
2074,1,652,286,00:01:09.133333333333326
2075,1,655,272,00:01:09.166666666666671
2076,1,656,261,00:01:09.200000000000003
2077,1,657,250,00:01:09.233333333333334
2078,1,660,238,00:01:09.266666666666666
2079,1,661,228,00:01:09.299999999999997
2080,1,661,221,00:01:09.333333333333329
2081,1,663,213,00:01:09.36666666666666
2082,1,666,206,00:01:09.400000000000006
2083,1,667,198,00:01:09.433333333333337
2084,1,668,193,00:01:09.466666666666669
2085,1,671,190,00:01:09.5
2086,1,671,186,00:01:09.533333333333331
2087,1,672,182,00:01:09.566666666666663
2088,1,673,181,00:01:09.599999999999994
2089,1,676,178,00:01:09.633333333333326
2090,1,677,178,00:01:09.666666666666671
2091,1,677,178,00:01:09.700000000000003
2092,1,678,181,00:01:09.733333333333334
2093,1,681,186,00:01:09.766666666666666
2094,1,681,187,00:01:09.799999999999997
2095,1,681,192,00:01:09.833333333333329
2096,1,683,198,00:01:09.86666666666666
2097,1,683,206,00:01:09.900000000000006
2098,1,685,216,00:01:09.933333333333337
2099,1,686,226,00:01:09.966666666666669
2100,1,686,236,00:01:10.0
2101,1,686,246,00:01:10.033333333333331
2102,1,687,258,00:01:10.066666666666663
2103,1,688,275,00:01:10.099999999999994
2104,1,690,288,00:01:10.133333333333326
2105,1,690,303,00:01:10.166666666666671
2106,1,690,310,00:01:10.200000000000003
2107,1,687,298,00:01:10.233333333333334
2108,1,686,291,00:01:10.266666666666666
2109,1,686,278,00:01:10.299999999999997
2110,1,683,271,00:01:10.333333333333329
2111,1,681,261,00:01:10.36666666666666
2112,1,680,258,00:01:10.400000000000006
2113,1,681,256,00:01:10.433333333333337
2114,1,681,253,00:01:10.466666666666669
2115,1,683,253,00:01:10.5
2116,1,686,255,00:01:10.533333333333331
2117,1,687,256,00:01:10.566666666666663
2118,1,686,256,00:01:10.599999999999994
2119,1,686,261,00:01:10.633333333333326
2120,1,686,265,00:01:10.666666666666671
2121,1,686,266,00:01:10.700000000000003
2122,1,686,271,00:01:10.733333333333334
2123,1,686,276,00:01:10.766666666666666
2124,1,686,281,00:01:10.799999999999997
2125,1,686,286,00:01:10.833333333333329
2126,1,686,293,00:01:10.86666666666666
2127,1,687,300,00:01:10.900000000000006
2128,1,688,306,00:01:10.933333333333337
2129,1,688,315,00:01:10.966666666666669
2130,1,691,322,00:01:11.0
2131,1,691,331,00:01:11.033333333333331
2132,1,691,338,00:01:11.066666666666663
2133,1,691,348,00:01:11.099999999999994
2134,1,691,356,00:01:11.133333333333326
2135,0,0,0,00:01:11.166666666666671
2136,0,0,0,00:01:11.200000000000003
2137,0,0,0,00:01:11.233333333333334
2138,0,0,0,00:01:11.266666666666666
2139,0,0,0,00:01:11.299999999999997
2140,0,0,0,00:01:11.333333333333329
2141,0,0,0,00:01:11.36666666666666
2142,0,0,0,00:01:11.400000000000006
2143,0,0,0,00:01:11.433333333333337
2144,0,0,0,00:01:11.466666666666669
2145,0,0,0,00:01:11.5
2146,0,0,0,00:01:11.533333333333331
2147,0,0,0,00:01:11.566666666666663
2148,1,692,358,00:01:11.599999999999994
2149,1,690,345,00:01:11.633333333333326
2150,1,688,330,00:01:11.666666666666671
2151,1,687,317,00:01:11.700000000000003
2152,1,687,305,00:01:11.733333333333334
2153,1,686,293,00:01:11.766666666666666
2154,1,686,285,00:01:11.799999999999997
2155,1,686,275,00:01:11.833333333333329
2156,1,686,266,00:01:11.86666666666666
2157,1,685,260,00:01:11.900000000000006
2158,1,683,252,00:01:11.933333333333337
2159,1,683,246,00:01:11.966666666666669
2160,1,681,242,00:01:12.0
2161,1,681,238,00:01:12.033333333333331
2162,1,681,233,00:01:12.066666666666663
2163,1,678,231,00:01:12.099999999999994
2164,1,678,228,00:01:12.133333333333326
2165,1,678,228,00:01:12.166666666666671
2166,1,677,227,00:01:12.200000000000003
2167,1,676,228,00:01:12.233333333333334
2168,1,675,231,00:01:12.266666666666666
2169,1,675,231,00:01:12.299999999999997
2170,1,673,236,00:01:12.333333333333329
2171,1,671,238,00:01:12.36666666666666
2172,1,671,245,00:01:12.400000000000006
2173,1,668,251,00:01:12.433333333333337
2174,1,668,257,00:01:12.466666666666669
2175,1,666,266,00:01:12.5
2176,1,666,276,00:01:12.533333333333331
2177,1,666,285,00:01:12.566666666666663
2178,1,663,296,00:01:12.599999999999994
2179,1,661,306,00:01:12.633333333333326
2180,1,661,318,00:01:12.666666666666671
2181,1,661,331,00:01:12.700000000000003
2182,1,660,346,00:01:12.733333333333334
2183,1,660,357,00:01:12.766666666666666
2184,1,661,363,00:01:12.799999999999997
2185,1,671,348,00:01:12.833333333333329
2186,1,676,337,00:01:12.86666666666666
2187,1,683,327,00:01:12.900000000000006
2188,1,686,321,00:01:12.933333333333337
2189,1,691,316,00:01:12.966666666666669
2190,1,693,312,00:01:13.0
2191,1,696,310,00:01:13.033333333333331
2192,1,700,306,00:01:13.066666666666663
2193,1,702,306,00:01:13.099999999999994
2194,1,706,306,00:01:13.133333333333326
2195,1,707,306,00:01:13.166666666666671
2196,1,708,308,00:01:13.200000000000003
2197,1,711,310,00:01:13.233333333333334
2198,1,713,311,00:01:13.266666666666666
2199,1,715,313,00:01:13.299999999999997
2200,1,716,316,00:01:13.333333333333329
2201,1,718,321,00:01:13.36666666666666
2202,1,718,325,00:01:13.400000000000006
2203,1,721,328,00:01:13.433333333333337
2204,1,721,333,00:01:13.466666666666669
2205,1,723,338,00:01:13.5
2206,1,726,346,00:01:13.533333333333331
2207,1,726,351,00:01:13.566666666666663
2208,1,726,356,00:01:13.599999999999994
2209,1,730,362,00:01:13.633333333333326
2210,0,0,0,00:01:13.666666666666671
2211,0,0,0,00:01:13.700000000000003
2212,0,0,0,00:01:13.733333333333334
2213,0,0,0,00:01:13.766666666666666
2214,0,0,0,00:01:13.799999999999997
2215,0,0,0,00:01:13.833333333333329
2216,0,0,0,00:01:13.86666666666666
2217,1,725,360,00:01:13.900000000000006
2218,1,721,350,00:01:13.933333333333337
2219,1,717,340,00:01:13.966666666666669
2220,1,713,330,00:01:14.0
2221,1,711,321,00:01:14.033333333333331
2222,1,708,311,00:01:14.066666666666663
2223,1,706,306,00:01:14.099999999999994
2224,1,703,298,00:01:14.133333333333326
2225,1,701,293,00:01:14.166666666666671
2226,1,697,288,00:01:14.200000000000003
2227,1,693,283,00:01:14.233333333333334
2228,1,691,281,00:01:14.266666666666666
2229,1,688,280,00:01:14.299999999999997
2230,1,686,278,00:01:14.333333333333329
2231,1,682,276,00:01:14.36666666666666
2232,1,678,276,00:01:14.400000000000006
2233,1,673,278,00:01:14.433333333333337
2234,1,672,281,00:01:14.466666666666669
2235,1,668,283,00:01:14.5
2236,1,666,288,00:01:14.533333333333331
2237,1,661,293,00:01:14.566666666666663
2238,1,658,301,00:01:14.599999999999994
2239,1,653,307,00:01:14.633333333333326
2240,1,651,315,00:01:14.666666666666671
2241,1,648,326,00:01:14.700000000000003
2242,1,645,335,00:01:14.733333333333334
2243,1,642,337,00:01:14.766666666666666
2244,1,638,321,00:01:14.799999999999997
2245,1,637,311,00:01:14.833333333333329
2246,1,636,305,00:01:14.86666666666666
2247,1,636,298,00:01:14.900000000000006
2248,1,638,296,00:01:14.933333333333337
2249,1,640,297,00:01:14.966666666666669
2250,1,637,301,00:01:15.0
2251,1,636,301,00:01:15.033333333333331
2252,1,636,303,00:01:15.066666666666663
2253,1,635,303,00:01:15.099999999999994
2254,1,635,307,00:01:15.133333333333326
2255,1,636,311,00:01:15.166666666666671
2256,1,635,313,00:01:15.200000000000003
2257,1,635,316,00:01:15.233333333333334
2258,1,636,321,00:01:15.266666666666666
2259,1,635,326,00:01:15.299999999999997
2260,1,635,332,00:01:15.333333333333329
2261,1,635,337,00:01:15.36666666666666
2262,1,633,343,00:01:15.400000000000006
2263,1,635,351,00:01:15.433333333333337
2264,1,633,357,00:01:15.466666666666669
2265,1,635,363,00:01:15.5
2266,1,635,371,00:01:15.533333333333331
2267,1,633,377,00:01:15.566666666666663
2268,0,0,0,00:01:15.599999999999994
2269,0,0,0,00:01:15.633333333333326
2270,0,0,0,00:01:15.666666666666671
2271,0,0,0,00:01:15.700000000000003
2272,0,0,0,00:01:15.733333333333334
2273,0,0,0,00:01:15.766666666666666
2274,0,0,0,00:01:15.799999999999997
2275,0,0,0,00:01:15.833333333333329
2276,0,0,0,00:01:15.86666666666666
2277,0,0,0,00:01:15.900000000000006
2278,0,0,0,00:01:15.933333333333337
2279,0,0,0,00:01:15.966666666666669
2280,0,0,0,00:01:16.0
2281,0,0,0,00:01:16.03333333333333
2282,0,0,0,00:01:16.066666666666663
2283,0,0,0,00:01:16.099999999999994
2284,1,720,372,00:01:16.133333333333326
2285,0,0,0,00:01:16.16666666666667
2286,0,0,0,00:01:16.200000000000003
2287,1,743,361,00:01:16.233333333333334
2288,1,752,358,00:01:16.266666666666666
2289,1,760,358,00:01:16.299999999999997
2290,1,768,358,00:01:16.33333333333333
2291,1,776,360,00:01:16.36666666666666
2292,1,785,361,00:01:16.400000000000006
2293,1,793,366,00:01:16.433333333333337
2294,1,801,368,00:01:16.46666666666667
2295,1,808,373,00:01:16.5
2296,1,816,381,00:01:16.53333333333333
2297,1,826,386,00:01:16.566666666666663
2298,1,833,395,00:01:16.599999999999994
2299,1,842,403,00:01:16.633333333333326
2300,1,851,413,00:01:16.66666666666667
2301,1,841,403,00:01:16.700000000000003
2302,1,817,378,00:01:16.733333333333334
2303,1,801,356,00:01:16.766666666666666
2304,1,785,338,00:01:16.799999999999997
2305,1,771,328,00:01:16.83333333333333
2306,1,761,318,00:01:16.86666666666666
2307,1,751,311,00:01:16.900000000000006
2308,1,743,305,00:01:16.933333333333337
2309,1,736,300,00:01:16.96666666666667
2310,1,731,296,00:01:17.0
2311,1,726,295,00:01:17.03333333333333
2312,1,721,292,00:01:17.066666666666663
2313,1,716,291,00:01:17.099999999999994
2314,1,711,291,00:01:17.133333333333326
2315,1,708,291,00:01:17.16666666666667
2316,1,705,293,00:01:17.200000000000003
2317,1,701,296,00:01:17.233333333333334
2318,1,698,296,00:01:17.266666666666666
2319,1,696,300,00:01:17.299999999999997
2320,1,692,303,00:01:17.33333333333333
2321,1,691,306,00:01:17.36666666666666
2322,1,687,311,00:01:17.400000000000006
2323,1,686,316,00:01:17.433333333333337
2324,1,683,321,00:01:17.46666666666667
2325,1,681,325,00:01:17.5
2326,1,681,331,00:01:17.53333333333333
2327,1,680,336,00:01:17.566666666666663
2328,1,676,327,00:01:17.599999999999994
2329,1,676,316,00:01:17.633333333333326
2330,1,676,308,00:01:17.66666666666667
2331,1,678,305,00:01:17.700000000000003
2332,1,680,298,00:01:17.733333333333334
2333,1,678,291,00:01:17.766666666666666
2334,1,678,286,00:01:17.799999999999997
2335,1,678,281,00:01:17.83333333333333
2336,1,676,276,00:01:17.86666666666666
2337,1,676,273,00:01:17.900000000000006
2338,1,676,271,00:01:17.933333333333337
2339,1,673,270,00:01:17.96666666666667
2340,1,675,268,00:01:18.0
2341,1,673,268,00:01:18.03333333333333
2342,1,672,268,00:01:18.066666666666663
2343,1,671,271,00:01:18.099999999999994
2344,1,672,272,00:01:18.133333333333326
2345,1,671,276,00:01:18.16666666666667
2346,1,671,280,00:01:18.200000000000003
2347,1,671,283,00:01:18.233333333333334
2348,1,668,288,00:01:18.266666666666666
2349,1,668,296,00:01:18.299999999999997
2350,1,667,301,00:01:18.33333333333333
2351,1,666,311,00:01:18.36666666666666
2352,1,666,318,00:01:18.400000000000006
2353,1,663,327,00:01:18.433333333333337
2354,1,663,337,00:01:18.46666666666667
2355,1,663,348,00:01:18.5
2356,1,661,361,00:01:18.53333333333333
2357,1,660,370,00:01:18.566666666666663
2358,0,0,0,00:01:18.599999999999994
2359,0,0,0,00:01:18.633333333333326
2360,0,0,0,00:01:18.66666666666667
2361,1,657,426,00:01:18.700000000000003
2362,1,656,442,00:01:18.733333333333334
2363,1,656,457,00:01:18.766666666666666
2364,0,0,0,00:01:18.799999999999997
2365,0,0,0,00:01:18.83333333333333
2366,0,0,0,00:01:18.86666666666666
2367,0,0,0,00:01:18.900000000000006
2368,1,666,357,00:01:18.933333333333337
2369,1,668,343,00:01:18.96666666666667
2370,1,670,331,00:01:19.0
2371,1,671,321,00:01:19.03333333333333
2372,1,673,313,00:01:19.066666666666663
2373,1,673,306,00:01:19.099999999999994
2374,1,676,301,00:01:19.133333333333326
2375,1,676,296,00:01:19.16666666666667
2376,1,677,293,00:01:19.200000000000003
2377,1,678,291,00:01:19.233333333333334
2378,1,681,287,00:01:19.266666666666666
2379,1,681,287,00:01:19.299999999999997
2380,1,681,286,00:01:19.33333333333333
2381,1,682,286,00:01:19.36666666666666
2382,1,683,286,00:01:19.400000000000006
2383,1,685,287,00:01:19.433333333333337
2384,1,686,291,00:01:19.46666666666667
2385,1,686,291,00:01:19.5
2386,1,687,296,00:01:19.53333333333333
2387,1,688,298,00:01:19.566666666666663
2388,1,688,302,00:01:19.599999999999994
2389,1,691,306,00:01:19.633333333333326
2390,1,691,311,00:01:19.66666666666667
2391,1,692,317,00:01:19.700000000000003
2392,1,693,323,00:01:19.733333333333334
2393,1,693,330,00:01:19.766666666666666
2394,1,695,336,00:01:19.799999999999997
2395,1,696,343,00:01:19.83333333333333
2396,1,696,351,00:01:19.86666666666666
2397,1,696,357,00:01:19.900000000000006
2398,0,0,0,00:01:19.933333333333337
2399,0,0,0,00:01:19.96666666666667
2400,0,0,0,00:01:20.0
2401,0,0,0,00:01:20.03333333333333
2402,0,0,0,00:01:20.066666666666663
2403,1,706,341,00:01:20.099999999999994
2404,1,712,327,00:01:20.133333333333326
2405,1,716,313,00:01:20.16666666666667
2406,1,721,302,00:01:20.200000000000003
2407,1,723,291,00:01:20.233333333333334
2408,1,726,281,00:01:20.266666666666666
2409,1,731,270,00:01:20.299999999999997
2410,1,735,261,00:01:20.33333333333333
2411,1,736,253,00:01:20.36666666666666
2412,1,741,246,00:01:20.400000000000006
2413,1,743,238,00:01:20.433333333333337
2414,1,746,233,00:01:20.46666666666667
2415,1,751,228,00:01:20.5
2416,1,753,223,00:01:20.53333333333333
2417,1,757,221,00:01:20.566666666666663
2418,1,761,218,00:01:20.599999999999994
2419,1,765,216,00:01:20.633333333333326
2420,1,767,216,00:01:20.66666666666667
2421,1,771,216,00:01:20.700000000000003
2422,1,775,217,00:01:20.733333333333334
2423,1,776,220,00:01:20.766666666666666
2424,1,781,223,00:01:20.799999999999997
2425,1,783,226,00:01:20.83333333333333
2426,1,786,232,00:01:20.86666666666666
2427,1,791,238,00:01:20.900000000000006
2428,1,792,246,00:01:20.933333333333337
2429,1,796,253,00:01:20.96666666666667
2430,1,798,263,00:01:21.0
2431,1,801,276,00:01:21.03333333333333
2432,1,805,286,00:01:21.066666666666663
2433,1,807,298,00:01:21.099999999999994
2434,1,811,313,00:01:21.133333333333326
2435,1,811,326,00:01:21.16666666666667
2436,1,801,323,00:01:21.200000000000003
2437,1,791,311,00:01:21.233333333333334
2438,1,785,303,00:01:21.266666666666666
2439,1,778,300,00:01:21.299999999999997
2440,1,773,296,00:01:21.33333333333333
2441,1,768,293,00:01:21.36666666666666
2442,1,766,293,00:01:21.400000000000006
2443,1,763,293,00:01:21.433333333333337
2444,1,761,293,00:01:21.46666666666667
2445,1,761,296,00:01:21.5
2446,1,758,296,00:01:21.53333333333333
2447,1,756,298,00:01:21.566666666666663
2448,1,756,301,00:01:21.599999999999994
2449,1,753,306,00:01:21.633333333333326
2450,1,753,308,00:01:21.66666666666667
2451,1,751,311,00:01:21.700000000000003
2452,1,751,316,00:01:21.733333333333334
2453,1,750,321,00:01:21.766666666666666
2454,1,750,323,00:01:21.799999999999997
2455,1,750,328,00:01:21.83333333333333
2456,1,748,333,00:01:21.86666666666666
2457,1,748,338,00:01:21.900000000000006
2458,1,748,345,00:01:21.933333333333337
2459,1,746,350,00:01:21.96666666666667
2460,1,746,355,00:01:22.0
2461,1,743,355,00:01:22.03333333333333
2462,1,743,356,00:01:22.066666666666663
2463,0,0,0,00:01:22.099999999999994
2464,0,0,0,00:01:22.133333333333326
2465,0,0,0,00:01:22.16666666666667
2466,0,0,0,00:01:22.200000000000003
2467,0,0,0,00:01:22.233333333333334
2468,0,0,0,00:01:22.266666666666666
2469,0,0,0,00:01:22.299999999999997
2470,0,0,0,00:01:22.33333333333333
2471,0,0,0,00:01:22.36666666666666
2472,0,0,0,00:01:22.400000000000006
2473,0,0,0,00:01:22.433333333333337
2474,0,0,0,00:01:22.46666666666667
2475,0,0,0,00:01:22.5
2476,0,0,0,00:01:22.53333333333333
2477,0,0,0,00:01:22.566666666666663
2478,0,0,0,00:01:22.599999999999994
2479,0,0,0,00:01:22.633333333333326
2480,0,0,0,00:01:22.66666666666667
2481,0,0,0,00:01:22.700000000000003
2482,0,0,0,00:01:22.733333333333334
2483,0,0,0,00:01:22.766666666666666
2484,0,0,0,00:01:22.799999999999997
2485,0,0,0,00:01:22.83333333333333
2486,0,0,0,00:01:22.86666666666666
2487,0,0,0,00:01:22.900000000000006
2488,0,0,0,00:01:22.933333333333337
2489,0,0,0,00:01:22.96666666666667
2490,0,0,0,00:01:23.0
2491,0,0,0,00:01:23.03333333333333
2492,0,0,0,00:01:23.066666666666663
2493,0,0,0,00:01:23.099999999999994
2494,0,0,0,00:01:23.133333333333326
2495,0,0,0,00:01:23.16666666666667
2496,0,0,0,00:01:23.200000000000003
2497,0,0,0,00:01:23.233333333333334
2498,0,0,0,00:01:23.266666666666666
2499,0,0,0,00:01:23.299999999999997
2500,0,0,0,00:01:23.33333333333333
2501,0,0,0,00:01:23.36666666666666
2502,0,0,0,00:01:23.400000000000006
2503,0,0,0,00:01:23.433333333333337
2504,0,0,0,00:01:23.46666666666667
2505,0,0,0,00:01:23.5
2506,0,0,0,00:01:23.53333333333333
2507,0,0,0,00:01:23.566666666666663
2508,0,0,0,00:01:23.599999999999994
2509,0,0,0,00:01:23.633333333333326
2510,0,0,0,00:01:23.66666666666667
2511,0,0,0,00:01:23.700000000000003
2512,0,0,0,00:01:23.733333333333334
2513,0,0,0,00:01:23.766666666666666
2514,0,0,0,00:01:23.799999999999997
2515,0,0,0,00:01:23.83333333333333
2516,0,0,0,00:01:23.86666666666666
2517,0,0,0,00:01:23.900000000000006
2518,0,0,0,00:01:23.933333333333337
2519,0,0,0,00:01:23.96666666666667
2520,0,0,0,00:01:24.0
2521,0,0,0,00:01:24.03333333333333
2522,0,0,0,00:01:24.066666666666663
2523,0,0,0,00:01:24.099999999999994
2524,0,0,0,00:01:24.133333333333326
2525,0,0,0,00:01:24.16666666666667
2526,0,0,0,00:01:24.200000000000003
2527,0,0,0,00:01:24.233333333333334
2528,0,0,0,00:01:24.266666666666666
2529,0,0,0,00:01:24.299999999999997
2530,0,0,0,00:01:24.33333333333333
2531,0,0,0,00:01:24.36666666666666
2532,0,0,0,00:01:24.400000000000006
2533,0,0,0,00:01:24.433333333333337
2534,0,0,0,00:01:24.46666666666667
2535,0,0,0,00:01:24.5
2536,0,0,0,00:01:24.53333333333333
2537,0,0,0,00:01:24.566666666666663
2538,0,0,0,00:01:24.599999999999994
2539,0,0,0,00:01:24.633333333333326
2540,0,0,0,00:01:24.66666666666667
2541,0,0,0,00:01:24.700000000000003
2542,0,0,0,00:01:24.733333333333334
2543,0,0,0,00:01:24.766666666666666
2544,0,0,0,00:01:24.799999999999997
2545,0,0,0,00:01:24.83333333333333
2546,0,0,0,00:01:24.86666666666666
2547,0,0,0,00:01:24.900000000000006
2548,0,0,0,00:01:24.933333333333337
2549,0,0,0,00:01:24.96666666666667
2550,0,0,0,00:01:25.0
2551,0,0,0,00:01:25.03333333333333
2552,0,0,0,00:01:25.066666666666663
2553,0,0,0,00:01:25.099999999999994
2554,0,0,0,00:01:25.133333333333326
2555,0,0,0,00:01:25.16666666666667
2556,0,0,0,00:01:25.200000000000003
2557,0,0,0,00:01:25.233333333333334
2558,0,0,0,00:01:25.266666666666666
2559,0,0,0,00:01:25.299999999999997
2560,0,0,0,00:01:25.33333333333333
2561,0,0,0,00:01:25.36666666666666
2562,0,0,0,00:01:25.400000000000006
2563,0,0,0,00:01:25.433333333333337
2564,0,0,0,00:01:25.46666666666667
2565,0,0,0,00:01:25.5
2566,0,0,0,00:01:25.53333333333333
2567,0,0,0,00:01:25.566666666666663
2568,0,0,0,00:01:25.599999999999994
2569,0,0,0,00:01:25.633333333333326
2570,0,0,0,00:01:25.66666666666667
2571,0,0,0,00:01:25.700000000000003
2572,0,0,0,00:01:25.733333333333334
2573,0,0,0,00:01:25.766666666666666
2574,0,0,0,00:01:25.799999999999997
2575,0,0,0,00:01:25.83333333333333
2576,0,0,0,00:01:25.86666666666666
2577,0,0,0,00:01:25.900000000000006
2578,0,0,0,00:01:25.933333333333337
2579,0,0,0,00:01:25.96666666666667
2580,0,0,0,00:01:26.0
2581,0,0,0,00:01:26.03333333333333
2582,0,0,0,00:01:26.066666666666663
2583,0,0,0,00:01:26.099999999999994
2584,0,0,0,00:01:26.133333333333326
2585,0,0,0,00:01:26.16666666666667
2586,0,0,0,00:01:26.200000000000003
2587,0,0,0,00:01:26.233333333333334
